"Codigo";"Descripcion";"Clasificador";"Indice_IPC";"v_m_IPC";"v_i_a_IPC";"Region";"Periodo_codificado"
Regulados;Na;Categorias;272.3882;1.20;59.70;Noreste;Julio - 2019
Regulados;Na;Categorias;296.6796;1.70;63.40;Noroeste;Julio - 2019
Regulados;Na;Categorias;281.1683;3.50;60.30;Cuyo;Julio - 2019
Regulados;Na;Categorias;285.684;2.60;64.80;Patagonia;Julio - 2019
Regulados;Na;Categorias;269.7964;1.80;59.70;Nacional;Julio - 2019
B;Na;Bienes y servicios;226.5723;1.90;57.00;GBA;Julio - 2019
B;Na;Bienes y servicios;226.4858;2.10;57.10;Pampeana;Julio - 2019
B;Na;Bienes y servicios;225.4649;2.00;57.70;Noreste;Julio - 2019
B;Na;Bienes y servicios;225.074;1.80;56.60;Noroeste;Julio - 2019
B;Na;Bienes y servicios;228.7717;2.20;57.90;Cuyo;Julio - 2019
B;Na;Bienes y servicios;226.5831;2.50;58.40;Patagonia;Julio - 2019
B;Na;Bienes y servicios;226.5037;2.00;57.10;Nacional;Julio - 2019
S;Na;Bienes y servicios;233.5948;2.50;49.60;GBA;Julio - 2019
S;Na;Bienes y servicios;239.9341;2.50;47.80;Pampeana;Julio - 2019
S;Na;Bienes y servicios;241.8806;1.50;53.30;Noreste;Julio - 2019
S;Na;Bienes y servicios;260.7484;2.40;54.70;Noroeste;Julio - 2019
S;Na;Bienes y servicios;250.1103;4.30;50.60;Cuyo;Julio - 2019
S;Na;Bienes y servicios;246.1439;2.50;50.90;Patagonia;Julio - 2019
S;Na;Bienes y servicios;239.3509;2.50;49.60;Nacional;Julio - 2019
0;Nivel general;Nivel general y divisiones COICOP;238.3069;3.90;53.60;GBA;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;239.3972;3.90;54.20;Pampeana;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;239.3993;4.50;57.30;Noreste;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;243.6348;4.10;56.30;Noroeste;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;245.1846;4.40;57.10;Cuyo;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;242.0023;4.20;56.90;Patagonia;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;239.6077;4.00;54.50;Nacional;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;243.7857;4.30;58.90;GBA;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;240.1666;4.40;58.20;Pampeana;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;244.4997;5.30;60.80;Noreste;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;243.3975;5.30;57.40;Noroeste;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;250.1356;5.40;61.40;Cuyo;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;235.7925;4.10;60.30;Patagonia;Agosto - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;242.5051;4.50;58.80;Nacional;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;196.6496;4.40;41.00;GBA;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;193.6399;4.30;37.90;Pampeana;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;196.9928;4.70;35.60;Noreste;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;192.5762;4.60;39.40;Noroeste;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;193.517;4.20;38.50;Cuyo;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;195.8166;4.80;40.10;Patagonia;Agosto - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;195.1481;4.40;39.40;Nacional;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;193.4764;3.10;49.30;GBA;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;194.2316;3.10;46.30;Pampeana;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;184.2537;4.00;49.60;Noreste;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;186.81;2.60;43.10;Noroeste;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;181.2704;3.20;46.90;Cuyo;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;192.3091;3.40;49.10;Patagonia;Agosto - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;192.1506;3.10;47.80;Nacional;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;281.3647;1.60;46.70;GBA;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;290.0349;2.50;53.70;Pampeana;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;299.415;1.70;55.30;Noreste;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;365.0794;2.10;64.60;Noroeste;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;321.2287;5.00;52.70;Cuyo;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;302.6766;2.00;58.70;Patagonia;Agosto - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;293.329;2.10;51.50;Nacional;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;234.5388;6.30;59.70;GBA;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;234.4091;5.60;60.50;Pampeana;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;229.5438;7.00;65.50;Noreste;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;231.141;6.80;61.60;Noroeste;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;232.499;4.80;60.30;Cuyo;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;243.5081;6.90;63.10;Patagonia;Agosto - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;234.3379;6.10;60.50;Nacional;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;253.7682;5.40;61.30;GBA;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;263.6428;5.00;68.40;Pampeana;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;267.0282;5.00;71.80;Noreste;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;259.211;4.70;70.70;Noroeste;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;270.1211;4.50;72.70;Cuyo;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;266.5123;6.50;70.50;Patagonia;Agosto - 2019
06;Salud;Nivel general y divisiones COICOP;259.4603;5.20;65.80;Nacional;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;247.2147;4.20;57.90;GBA;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;256.8896;3.90;56.70;Pampeana;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;258.4518;3.90;56.00;Noreste;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;251.6284;2.40;52.80;Noroeste;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;262.9795;2.90;58.10;Cuyo;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;273.0576;5.60;60.30;Patagonia;Agosto - 2019
07;Transporte;Nivel general y divisiones COICOP;253.1342;4.00;57.10;Nacional;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;270.3128;1.40;48.40;GBA;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;275.0489;0.90;46.70;Pampeana;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;263.4223;1.40;49.90;Noreste;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;281.8112;1.40;50.40;Noroeste;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;258.3233;1.30;52.70;Cuyo;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;243.6236;0.70;48.20;Patagonia;Agosto - 2019
08;Comunicación;Nivel general y divisiones COICOP;270.5675;1.20;48.20;Nacional;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;222.3902;5.30;51.00;GBA;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;225.8195;2.60;41.80;Pampeana;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;220.5766;4.40;52.40;Noreste;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;233.2965;4.10;52.80;Noroeste;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;229.1518;4.10;51.90;Cuyo;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;235.5254;4.90;51.90;Patagonia;Agosto - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;225.1959;4.20;48.00;Nacional;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;238.4995;1.90;47.80;GBA;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;223.6489;3.00;36.80;Pampeana;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;251.5583;4.60;48.10;Noreste;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;259.2265;3.00;44.20;Noroeste;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;222.7794;1.90;36.50;Cuyo;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;222.3353;3.50;37.40;Patagonia;Agosto - 2019
10;Educación;Nivel general y divisiones COICOP;233.9485;2.50;42.80;Nacional;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;218.1493;3.20;47.00;GBA;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;222.8565;3.90;50.40;Pampeana;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;218.119;3.10;50.50;Noreste;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;230.0055;4.10;58.50;Noroeste;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;235.6485;4.70;57.70;Cuyo;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;219.1574;3.80;48.00;Patagonia;Agosto - 2019
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;221.5727;3.60;49.80;Nacional;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;229.5674;4.10;53.40;GBA;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;237.5067;4.50;59.50;Pampeana;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;243.5288;5.10;65.20;Noreste;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;235.1025;5.60;65.70;Noroeste;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;235.6338;4.90;64.30;Cuyo;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;246.2574;4.10;66.00;Patagonia;Agosto - 2019
12;Bienes y servicios varios;Nivel general y divisiones COICOP;234.3934;4.40;58.00;Nacional;Agosto - 2019
Estacional;Na;Categorias;200.5743;3.00;40.70;GBA;Agosto - 2019
Estacional;Na;Categorias;200.9031;3.80;40.10;Pampeana;Agosto - 2019
Estacional;Na;Categorias;197.056;6.20;46.80;Noreste;Agosto - 2019
Estacional;Na;Categorias;203.5009;6.50;38.30;Noroeste;Agosto - 2019
Estacional;Na;Categorias;192.7321;5.40;37.20;Cuyo;Agosto - 2019
Estacional;Na;Categorias;192.6445;4.70;43.30;Patagonia;Agosto - 2019
Estacional;Na;Categorias;199.9586;3.90;40.50;Nacional;Agosto - 2019
Núcleo;Na;Categorias;234.0155;4.70;56.10;GBA;Agosto - 2019
Núcleo;Na;Categorias;235.7591;4.40;56.80;Pampeana;Agosto - 2019
Núcleo;Na;Categorias;237.6189;5.10;60.20;Noreste;Agosto - 2019
Núcleo;Na;Categorias;235.5245;4.40;59.10;Noroeste;Agosto - 2019
Núcleo;Na;Categorias;240.454;4.70;60.30;Cuyo;Agosto - 2019
Núcleo;Na;Categorias;236.7053;5.10;58.20;Patagonia;Agosto - 2019
Núcleo;Na;Categorias;235.3317;4.60;57.10;Nacional;Agosto - 2019
Regulados;Na;Categorias;267.9214;2.00;51.80;GBA;Agosto - 2019
Regulados;Na;Categorias;276.2172;2.30;53.50;Pampeana;Agosto - 2019
Regulados;Na;Categorias;276.3421;1.50;53.40;Noreste;Agosto - 2019
Regulados;Na;Categorias;303.6195;2.30;57.90;Noroeste;Agosto - 2019
Regulados;Na;Categorias;290.1577;3.20;57.20;Cuyo;Agosto - 2019
Regulados;Na;Categorias;290.3757;1.60;59.60;Patagonia;Agosto - 2019
Regulados;Na;Categorias;275.5073;2.10;53.50;Nacional;Agosto - 2019
B;Na;Bienes y servicios;238.1722;5.10;60.40;GBA;Agosto - 2019
B;Na;Bienes y servicios;236.9203;4.60;59.20;Pampeana;Agosto - 2019
B;Na;Bienes y servicios;237.42;5.30;59.90;Noreste;Agosto - 2019
B;Na;Bienes y servicios;235.6304;4.70;57.80;Noroeste;Agosto - 2019
B;Na;Bienes y servicios;239.4897;4.70;60.30;Cuyo;Agosto - 2019
B;Na;Bienes y servicios;238.2214;5.10;60.50;Patagonia;Agosto - 2019
B;Na;Bienes y servicios;237.6064;4.90;59.80;Nacional;Agosto - 2019
S;Na;Bienes y servicios;238.5033;2.10;44.60;GBA;Agosto - 2019
S;Na;Bienes y servicios;245.2103;2.20;44.10;Pampeana;Agosto - 2019
S;Na;Bienes y servicios;246.1804;1.80;49.20;Noreste;Agosto - 2019
S;Na;Bienes y servicios;267.8672;2.70;52.50;Noroeste;Agosto - 2019
S;Na;Bienes y servicios;259.286;3.70;50.20;Cuyo;Agosto - 2019
S;Na;Bienes y servicios;251.384;2.10;49.10;Patagonia;Agosto - 2019
S;Na;Bienes y servicios;244.7381;2.30;45.70;Nacional;Agosto - 2019
0;Nivel general;Nivel general y divisiones COICOP;252.1482;5.80;52.40;GBA;Septiembre - 2019
0;Nivel general;Nivel general y divisiones COICOP;253.889;6.10;53.80;Pampeana;Septiembre - 2019
0;Nivel general;Nivel general y divisiones COICOP;254.215;6.20;55.70;Noreste;Septiembre - 2019
0;Nivel general;Nivel general y divisiones COICOP;257.8353;5.80;56.10;Noroeste;Septiembre - 2019
0;Nivel general;Nivel general y divisiones COICOP;259.466;5.80;55.60;Cuyo;Septiembre - 2019
0;Nivel general;Nivel general y divisiones COICOP;254.7349;5.30;55.00;Patagonia;Septiembre - 2019
0;Nivel general;Nivel general y divisiones COICOP;253.7102;5.90;53.50;Nacional;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;257.577;5.70;56.50;GBA;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;254.4057;5.90;57.10;Pampeana;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;258.6332;5.80;58.80;Noreste;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;257.1563;5.70;56.50;Noroeste;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;263.4337;5.30;57.00;Cuyo;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;248.2396;5.30;58.00;Patagonia;Septiembre - 2019
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;256.3757;5.70;56.90;Nacional;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;208.2246;5.90;43.10;GBA;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;204.0461;5.40;39.10;Pampeana;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;207.188;5.20;36.10;Noreste;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;203.7149;5.80;41.20;Noroeste;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;204.2862;5.60;40.00;Cuyo;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;208.0305;6.20;42.80;Patagonia;Septiembre - 2019
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;206.218;5.70;41.10;Nacional;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;216.0233;11.70;47.40;GBA;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;209.1539;7.70;47.00;Pampeana;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;200.0604;8.60;48.80;Noreste;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;204.1852;9.30;47.60;Noroeste;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;194.0333;7.00;45.20;Cuyo;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;205.0109;6.60;52.10;Patagonia;Septiembre - 2019
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;210.4983;9.50;47.40;Nacional;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;285.7905;1.60;47.90;GBA;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;296.9638;2.40;52.20;Pampeana;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;309.6751;3.40;51.40;Noreste;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;368.9902;1.10;61.90;Noroeste;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;331.2451;3.10;53.70;Cuyo;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;309.5901;2.30;52.90;Patagonia;Septiembre - 2019
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;299.168;2.00;51.00;Nacional;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;252.4058;7.60;56.20;GBA;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;251.8846;7.50;57.30;Pampeana;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;244.6658;6.60;61.40;Noreste;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;247.7284;7.20;58.10;Noroeste;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;250.615;7.80;57.70;Cuyo;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;257.9072;5.90;59.70;Patagonia;Septiembre - 2019
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;251.7058;7.40;57.20;Nacional;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;272.9536;7.60;66.30;GBA;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;287.863;9.20;75.80;Pampeana;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;289.3247;8.30;75.00;Noreste;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;284.4338;9.70;79.30;Noroeste;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;293.4359;8.60;79.40;Cuyo;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;285.5786;7.20;74.70;Patagonia;Septiembre - 2019
06;Salud;Nivel general y divisiones COICOP;281.0982;8.30;71.80;Nacional;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;258.2652;4.50;49.10;GBA;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;269.5423;4.90;48.60;Pampeana;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;272.1464;5.30;48.50;Noreste;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;263.1232;4.60;48.10;Noroeste;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;276.0522;5.00;52.30;Cuyo;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;286.2945;4.80;50.20;Patagonia;Septiembre - 2019
07;Transporte;Nivel general y divisiones COICOP;265.0598;4.70;49.00;Nacional;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;288.495;6.70;56.20;GBA;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;293.6733;6.80;51.80;Pampeana;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;281.7965;7.00;56.80;Noreste;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;302.4057;7.30;56.60;Noroeste;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;272.7204;5.60;58.70;Cuyo;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;259.1151;6.40;56.80;Patagonia;Septiembre - 2019
08;Comunicación;Nivel general y divisiones COICOP;288.7594;6.70;54.90;Nacional;Septiembre - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;239.5231;7.70;50.50;GBA;Septiembre - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;243.1153;7.70;45.00;Pampeana;Septiembre - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;238.4335;8.10;54.00;Noreste;Septiembre - 2019
09;Recreación y cultura;Nivel general y divisiones COICOP;246.5935;5.70;51.20;Noroeste;Septiembre - 2019
